,bus,p_nom,type,control,weather_cell_id,subtype,voltage_level,id,subst_id,la_id,geom,mvlv_subst_id,geom_em,p
Generator_LVGrid_102773_solar_3964111,BranchTee_mvgd_1056_lvgd_102773_4,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,71148.0,POINT(10.8223352226161 50.1403581173304),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_102577_solar_3964112,BranchTee_mvgd_1056_lvgd_102577_38,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,71031.0,POINT(10.853627738595 50.1302375623543),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_102177_solar_3964113,BranchTee_mvgd_1056_lvgd_102177_138,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,70817.0,POINT(10.8566747133395 50.1441517363214),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_98951_solar_3964114,BranchTee_mvgd_1056_lvgd_98951_2,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,69383.0,POINT(10.7565629282503 50.0945065576493),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_99308_solar_3964115,BranchTee_mvgd_1056_lvgd_99308_6,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,69674.0,POINT(10.7833405149964 50.1082627824517),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_97720_solar_3964116,BranchTee_mvgd_1056_lvgd_97720_78,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68513.0,POINT(10.7844649271835 50.0916205269821),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_97768_solar_3964117,BranchTee_mvgd_1056_lvgd_97768_18,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68550.0,POINT(10.803685754735 50.0712553313),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_102785_solar_3964118,BranchTee_mvgd_1056_lvgd_102785_140,0.016,solar,PQ,1130085.0,solar,lv,,1056.0,71158.0,POINT(10.7285282180838 50.134701459029),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_102249_solar_3964119,BranchTee_mvgd_1056_lvgd_102249_132,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,70848.0,POINT(10.7405829921083 50.1454136422526),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_97722_solar_3964120,BranchTee_mvgd_1056_lvgd_97722_78,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68514.0,POINT(10.7907896772309 50.0938247548534),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_97719_solar_3964121,BranchTee_mvgd_1056_lvgd_97719_1,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68513.0,POINT(10.7878986785965 50.088000185084),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_98548_solar_3964122,BranchTee_mvgd_1056_lvgd_98548_7,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,69121.0,POINT(10.8273895182017 50.0688377936996),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_440542_solar_3964123,BranchTee_mvgd_1056_lvgd_440542_4,0.016,solar,PQ,1131084.0,solar,lv,,1056.0,74263.0,POINT(10.8179657227072 50.0486742976099),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_102178_solar_3964124,BranchTee_mvgd_1056_lvgd_102178_2,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,70817.0,POINT(10.8608466353295 50.1427716044726),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_97851_solar_3964125,BranchTee_mvgd_1056_lvgd_97851_22,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68630.0,POINT(10.7548530038414 50.0747362678019),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_440776_solar_3964126,BranchTee_mvgd_1056_lvgd_440776_2,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,69242.0,POINT(10.8402746658795 50.0867270479155),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_506736_solar_3964127,BranchTee_mvgd_1056_lvgd_506736_4,0.016,solar,PQ,1130085.0,solar,lv,,1056.0,71375.0,POINT(10.7254559368748 50.1625945125537),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_102242_solar_3964128,BranchTee_mvgd_1056_lvgd_102242_10,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,70835.0,POINT(10.7831949036468 50.1419821623554),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_98279_solar_3964129,BranchTee_mvgd_1056_lvgd_98279_12,0.016,solar,PQ,1131084.0,solar,lv,,1056.0,68944.0,POINT(10.8028137681259 50.0609209663268),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_98547_solar_3964130,BusBar_mvgd_1056_lvgd_98547_LV,0.016,solar,PQ,1131084.0,solar,lv,,1056.0,69121.0,POINT(10.8301201734451 50.065221228468),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_102248_solar_3964131,BranchTee_mvgd_1056_lvgd_102248_30,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,70848.0,POINT(10.7356802038368 50.1449957760301),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_99159_solar_3964132,BranchTee_mvgd_1056_lvgd_99159_10,0.016,solar,PQ,1130085.0,solar,lv,,1056.0,69552.0,POINT(10.6924290893608 50.1048047228696),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_97722_solar_3964133,BranchTee_mvgd_1056_lvgd_97722_46,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68514.0,POINT(10.7943128187718 50.0955986000415),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_97290_solar_3964134,BranchTee_mvgd_1056_lvgd_97290_58,0.016,solar,PQ,1130085.0,solar,lv,,1056.0,68268.0,POINT(10.7199133084196 50.1199201640983),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_98550_solar_3964135,BranchTee_mvgd_1056_lvgd_98550_7,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,69121.0,POINT(10.836506470114 50.071019191869),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_97734_solar_3964136,BranchTee_mvgd_1056_lvgd_97734_158,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68514.0,POINT(10.8118330951923 50.0986223010326),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_440438_solar_3964137,BranchTee_mvgd_1056_lvgd_440438_50,0.016,solar,PQ,1131084.0,solar,lv,,1056.0,68952.0,POINT(10.8153960576212 50.0617308134642),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_102249_solar_3964138,BranchTee_mvgd_1056_lvgd_102249_40,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,70848.0,POINT(10.7371276538506 50.1481334489614),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_97735_solar_3964139,BranchTee_mvgd_1056_lvgd_97735_166,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68514.0,POINT(10.8090763157031 50.1008898088279),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_97731_solar_3964140,BranchTee_mvgd_1056_lvgd_97731_78,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68514.0,POINT(10.8055218992065 50.0973183050966),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_103068_solar_3964141,BranchTee_mvgd_1056_lvgd_103068_34,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,71375.0,POINT(10.7331660255282 50.1634444027942),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_98548_solar_3964142,BusBar_mvgd_1056_lvgd_98548_LV,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,69121.0,POINT(10.8266990146628 50.0692923923778),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_97101_solar_3964143,BranchTee_mvgd_1056_lvgd_97101_6,0.016,solar,PQ,1130085.0,solar,lv,,1056.0,68076.0,POINT(10.7085818871603 50.1101004369729),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_102242_solar_3964144,BranchTee_mvgd_1056_lvgd_102242_26,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,70835.0,POINT(10.779705486169 50.1424556307544),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_97727_solar_3964145,BranchTee_mvgd_1056_lvgd_97727_50,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68514.0,POINT(10.8006159425939 50.0964536873656),,POINT(10.7354205584601 50.1474641373183),0.016
Generator_LVGrid_103093_solar_3964146,BranchTee_mvgd_1056_lvgd_103093_46,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,71434.0,POINT(10.7506365500697 50.1619821626419),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97290_solar_3964147,BranchTee_mvgd_1056_lvgd_97290_14,0.016,solar,PQ,1130085.0,solar,lv,,1056.0,68268.0,POINT(10.7192210487772 50.120374106162),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97726_solar_3964148,BranchTee_mvgd_1056_lvgd_97726_32,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68514.0,POINT(10.7992035260303 50.0955644285263),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97731_solar_3964149,BranchTee_mvgd_1056_lvgd_97731_72,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68514.0,POINT(10.8027422233532 50.0982370721565),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_102708_solar_3964150,BranchTee_mvgd_1056_lvgd_102708_4,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,71098.0,POINT(10.8088955093745 50.1314625995505),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_103093_solar_3964151,BranchTee_mvgd_1056_lvgd_103093_68,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,71434.0,POINT(10.7471383017187 50.162005109214),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_109131_solar_3964152,BranchTee_mvgd_1056_lvgd_109131_26,0.016,solar,PQ,1131084.0,solar,lv,,1056.0,73899.0,POINT(10.7667818289923 50.0346434092282),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_102773_solar_3964153,BranchTee_mvgd_1056_lvgd_102773_8,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,71148.0,POINT(10.8237338744295 50.1403480306411),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_102176_solar_3964154,BranchTee_mvgd_1056_lvgd_102176_28,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,70817.0,POINT(10.8531939059013 50.1450769697174),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_99002_solar_3964155,BranchTee_mvgd_1056_lvgd_99002_52,0.016,solar,PQ,1130085.0,solar,lv,,1056.0,69436.0,POINT(10.6650875176213 50.0986733796844),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97255_solar_3964156,BranchTee_mvgd_1056_lvgd_97255_78,0.016,solar,PQ,1130085.0,solar,lv,,1056.0,68232.0,POINT(10.6751239519552 50.1165974176742),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97719_solar_3964157,BranchTee_mvgd_1056_lvgd_97719_7,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68513.0,POINT(10.7865089555146 50.0884593634757),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97290_solar_3964158,BranchTee_mvgd_1056_lvgd_97290_8,0.016,solar,PQ,1130085.0,solar,lv,,1056.0,68268.0,POINT(10.7171374349531 50.121286373871),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_109033_solar_3964159,BranchTee_mvgd_1056_lvgd_109033_14,0.016,solar,PQ,1131084.0,solar,lv,,1056.0,73813.0,POINT(10.8002227330087 50.0312662525906),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97721_solar_3964160,BranchTee_mvgd_1056_lvgd_97721_20,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68513.0,POINT(10.7919559005515 50.0798795574832),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_99308_solar_3964161,BranchTee_mvgd_1056_lvgd_99308_4,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,69674.0,POINT(10.7833847783502 50.1109599613092),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_102243_solar_3964162,BranchTee_mvgd_1056_lvgd_102243_18,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,70836.0,POINT(10.7719906804587 50.141159349051),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97727_solar_3964163,BranchTee_mvgd_1056_lvgd_97727_42,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68514.0,POINT(10.7992411436381 50.097812080233),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97239_solar_3964164,BranchTee_mvgd_1056_lvgd_97239_4,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68212.0,POINT(10.8568571714079 50.1153771218519),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_109037_solar_3964165,BranchTee_mvgd_1056_lvgd_109037_20,0.016,solar,PQ,1131084.0,solar,lv,,1056.0,73813.0,POINT(10.8086107110083 50.032106199235),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_102579_solar_3964166,BranchTee_mvgd_1056_lvgd_102579_44,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,71031.0,POINT(10.8570590006943 50.1266151838099),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_502473_solar_3964167,BranchTee_mvgd_1056_lvgd_502473_24,0.016,solar,PQ,1130085.0,solar,lv,,1056.0,71158.0,POINT(10.7236743824074 50.1374297867985),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97735_solar_3964168,BranchTee_mvgd_1056_lvgd_97735_184,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68514.0,POINT(10.8097750647065 50.1008848494896),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_506706_solar_3964169,Bus_Generator_3964169,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68514.0,POINT(10.7860841337679 50.1050968396934),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_109191_solar_3964170,BranchTee_mvgd_1056_lvgd_109191_16,0.016,solar,PQ,1131084.0,solar,lv,,1056.0,73990.0,POINT(10.789897720479 50.0398805476853),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_98277_solar_3964171,BranchTee_mvgd_1056_lvgd_98277_22,0.016,solar,PQ,1131084.0,solar,lv,,1056.0,68944.0,POINT(10.7965602349709 50.0627631980339),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_102577_solar_3964172,BranchTee_mvgd_1056_lvgd_102577_44,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,71031.0,POINT(10.855741390739 50.1311208937272),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_102177_solar_3964173,BranchTee_mvgd_1056_lvgd_102177_112,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,70817.0,POINT(10.8566666370531 50.143702216882),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_98548_solar_3964174,BusBar_mvgd_1056_lvgd_98548_LV,0.016,solar,PQ,1131084.0,solar,lv,,1056.0,69121.0,POINT(10.8280488571732 50.0665850626489),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_102708_solar_3964175,BranchTee_mvgd_1056_lvgd_102708_20,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,71098.0,POINT(10.8103244485053 50.133250776645),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_99001_solar_3964176,BranchTee_mvgd_1056_lvgd_99001_6,0.016,solar,PQ,1130085.0,solar,lv,,1056.0,69436.0,POINT(10.6615938761909 50.0986937010227),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_98952_solar_3964177,BranchTee_mvgd_1056_lvgd_98952_92,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,69383.0,POINT(10.7545308698712 50.0985662477916),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97290_solar_3964178,BranchTee_mvgd_1056_lvgd_97290_2,0.016,solar,PQ,1130085.0,solar,lv,,1056.0,68268.0,POINT(10.7199200904094 50.1203696970814),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97734_solar_3964179,BranchTee_mvgd_1056_lvgd_97734_132,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68514.0,POINT(10.8083014684376 50.0963994701567),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97728_solar_3964180,BranchTee_mvgd_1056_lvgd_97728_66,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68514.0,POINT(10.7993013410221 50.1014083197849),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_109191_solar_3964181,BranchTee_mvgd_1056_lvgd_109191_6,0.016,solar,PQ,1131084.0,solar,lv,,1056.0,73990.0,POINT(10.7878115445899 50.0403445836312),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_102248_solar_3964182,BranchTee_mvgd_1056_lvgd_102248_34,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,70848.0,POINT(10.7357148854098 50.1472434180917),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97734_solar_3964183,BranchTee_mvgd_1056_lvgd_97734_86,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68514.0,POINT(10.8062281858982 50.0977628972777),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_98549_solar_3964184,Bus_Generator_3964184,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,69121.0,POINT(10.8343644524711 50.0683373595537),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_99002_solar_3964185,BranchTee_mvgd_1056_lvgd_99002_20,0.016,solar,PQ,1130085.0,solar,lv,,1056.0,69436.0,POINT(10.6643950443024 50.0991269920442),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_98951_solar_3964186,BranchTee_mvgd_1056_lvgd_98951_138,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,69383.0,POINT(10.7600633815462 50.0949328608694),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97876_solar_3964187,BranchTee_mvgd_1056_lvgd_97876_32,0.016,solar,PQ,1130085.0,solar,lv,,1056.0,68663.0,POINT(10.6934415376537 50.0782734508932),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_102250_solar_3964188,BranchTee_mvgd_1056_lvgd_102250_32,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,70848.0,POINT(10.746220457287 50.1480743651123),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97828_solar_3964189,BranchTee_mvgd_1056_lvgd_97828_28,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68620.0,POINT(10.7667252957656 50.0746570313845),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_102659_solar_3964190,BranchTee_mvgd_1056_lvgd_102659_52,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,71068.0,POINT(10.8410663458282 50.1316795871676),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97720_solar_3964191,BranchTee_mvgd_1056_lvgd_97720_68,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68513.0,POINT(10.7865311620946 50.0898079604615),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_441085_solar_3964192,BranchTee_mvgd_1056_lvgd_441085_6,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,70968.0,POINT(10.8756074127651 50.146705542751),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_102177_solar_3964193,BranchTee_mvgd_1056_lvgd_102177_82,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,70817.0,POINT(10.8559672649949 50.1437074642221),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97905_solar_3964194,BranchTee_mvgd_1056_lvgd_97905_6,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68687.0,POINT(10.8331246311999 50.0773381924348),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_506612_solar_3964195,BranchTee_mvgd_1056_lvgd_506612_8,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,70848.0,POINT(10.7476404964649 50.1494137926379),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97725_solar_3964196,BranchTee_mvgd_1056_lvgd_97725_106,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68514.0,POINT(10.7984447275935 50.091973076677),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_440526_solar_3964197,BranchTee_mvgd_1056_lvgd_440526_2,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,69379.0,POINT(10.8173612594756 50.0949861402969),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97101_solar_3964198,BranchTee_mvgd_1056_lvgd_97101_46,0.016,solar,PQ,1130085.0,solar,lv,,1056.0,68076.0,POINT(10.7030039882139 50.1110341036677),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97341_solar_3964199,BranchTee_mvgd_1056_lvgd_97341_26,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68340.0,POINT(10.7640674415114 50.126826231147),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_97727_solar_3964200,BranchTee_mvgd_1056_lvgd_97727_48,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68514.0,POINT(10.8006536277342 50.09870133793),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_98951_solar_3964201,BranchTee_mvgd_1056_lvgd_98951_62,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,69383.0,POINT(10.7572901017821 50.0963000547596),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_98279_solar_3964202,BranchTee_mvgd_1056_lvgd_98279_60,0.016,solar,PQ,1131084.0,solar,lv,,1056.0,68944.0,POINT(10.8006966847761 50.0595870962314),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_98713_solar_3964203,BranchTee_mvgd_1056_lvgd_98713_14,0.016,solar,PQ,1130085.0,solar,lv,,1056.0,69228.0,POINT(10.6893871795387 50.0877392054422),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_109033_solar_3964204,BranchTee_mvgd_1056_lvgd_109033_4,0.016,solar,PQ,1131084.0,solar,lv,,1056.0,73813.0,POINT(10.8002452862242 50.0326148697746),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_440136_solar_3964205,Bus_Generator_3964205,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,69580.0,POINT(10.7770068754003 50.1056086218643),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_102785_solar_3964206,BranchTee_mvgd_1056_lvgd_102785_54,0.016,solar,PQ,1130085.0,solar,lv,,1056.0,71158.0,POINT(10.7292274689407 50.1346969927187),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_109684_solar_3964207,BranchTee_mvgd_1056_lvgd_109684_32,0.016,solar,PQ,1131084.0,solar,lv,,1056.0,74188.0,POINT(10.8095366265441 50.0455873660029),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_109033_solar_3964208,BranchTee_mvgd_1056_lvgd_109033_8,0.016,solar,PQ,1131084.0,solar,lv,,1056.0,73813.0,POINT(10.7974318003306 50.0312858259141),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_102243_solar_3964209,BranchTee_mvgd_1056_lvgd_102243_2,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,70836.0,POINT(10.7712986091399 50.1416136039512),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_98952_solar_3964210,BranchTee_mvgd_1056_lvgd_98952_96,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,69383.0,POINT(10.7587089004092 50.0976393665256),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_440123_solar_3964211,BranchTee_mvgd_1056_lvgd_440123_4,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,68082.0,POINT(10.7757041907877 50.111462031775),,POINT(10.7937873405908 50.0544253835283),0.016
Generator_LVGrid_102248_solar_3964212,BranchTee_mvgd_1056_lvgd_102248_62,0.016,solar,PQ,1131085.0,solar,lv,,1056.0,70848.0,POINT(10.7343437120824 50.149050539241),,POINT(10.7937873405908 50.0544253835283),0.016
