,bus0,bus1,length,x,r,b,s_nom,num_parallel,type_info,kind
Branch_LVStation_mvgd_1056_lvgd_97254_MVCableDist_mvgd_1056_45,BusBar_mvgd_1056_lvgd_97254_MV,BranchTee_mvgd_1056_45,0.3616210882879299,0.0363541169391522,0.0220588863855637,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_97255_MVCableDist_mvgd_1056_1,virtual_BusBar_mvgd_1056_lvgd_97255_MV,BranchTee_mvgd_1056_1,2.109324466294278,0.212052423915114,0.1286687924439509,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_97255_MVCableDist_mvgd_1056_45,BusBar_mvgd_1056_lvgd_97255_MV,BranchTee_mvgd_1056_45,0.156076129042002,0.0156904838527707,0.0095206438715621,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_97290_MVCableDist_mvgd_1056_6,BusBar_mvgd_1056_lvgd_97290_MV,BranchTee_mvgd_1056_6,1.5920022125289766,0.1600455185721513,0.0971121349642675,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_97333_MVCableDist_mvgd_1056_46,BusBar_mvgd_1056_lvgd_97333_MV,BranchTee_mvgd_1056_46,0.2149599267902409,0.0216101288582534,0.0131125555342046,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_97334_MVCableDist_mvgd_1056_46,BusBar_mvgd_1056_lvgd_97334_MV,BranchTee_mvgd_1056_46,0.2621182276769286,0.0263509983501381,0.0159892118882926,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_97334_MVCableDist_mvgd_1056_7,BusBar_mvgd_1056_lvgd_97334_MV,BranchTee_mvgd_1056_7,2.028997895236331,0.2039771162183555,0.1237688716094161,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_97340_MVCableDist_mvgd_1056_47,BusBar_mvgd_1056_lvgd_97340_MV,BranchTee_mvgd_1056_47,0.2311553796619397,0.0232382733626787,0.0141004781593783,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_97341_MVCableDist_mvgd_1056_31,BusBar_mvgd_1056_lvgd_97341_MV,BranchTee_mvgd_1056_31,0.3793361745900503,0.0381350316586546,0.023139506649993,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_97341_MVCableDist_mvgd_1056_8,BusBar_mvgd_1056_lvgd_97341_MV,BranchTee_mvgd_1056_8,0.2964661175685206,0.0298040248637296,0.0180844331716797,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_97718_LVStation_mvgd_1056_lvgd_97721,BusBar_mvgd_1056_lvgd_97718_MV,BusBar_mvgd_1056_lvgd_97721_MV,0.6618944236548898,0.0790173010346375,0.1085506854794019,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97718_MVCableDist_mvgd_1056_49,BusBar_mvgd_1056_lvgd_97718_MV,BranchTee_mvgd_1056_49,0.3774228771977576,0.0450569396554455,0.0618973518604322,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97719_LVStation_mvgd_1056_lvgd_97720,BusBar_mvgd_1056_lvgd_97719_MV,BusBar_mvgd_1056_lvgd_97720_MV,0.4680434193297103,0.055875267173636,0.0767591207700724,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97719_MVCableDist_mvgd_1056_49,BusBar_mvgd_1056_lvgd_97719_MV,BranchTee_mvgd_1056_49,0.0906527639655086,0.0108221741774627,0.0148670532903434,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97720_MVCableDist_mvgd_1056_48,BusBar_mvgd_1056_lvgd_97720_MV,BranchTee_mvgd_1056_48,0.3833957810305886,0.0457699880259147,0.0628769080890165,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97722_MVCableDist_mvgd_1056_49,virtual_BusBar_mvgd_1056_lvgd_97722_MV,BranchTee_mvgd_1056_49,1.316616979562072,0.1571784207621839,0.2159251846481797,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97722_MVCableDist_mvgd_1056_51,BusBar_mvgd_1056_lvgd_97722_MV,BranchTee_mvgd_1056_51,0.2119839867245673,0.0253067587441579,0.034765373822829,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97723_MVCableDist_mvgd_1056_48,BusBar_mvgd_1056_lvgd_97723_MV,BranchTee_mvgd_1056_48,0.8566468048250085,0.1022669417328578,0.1404900759913014,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97723_MVStation_mvgd_1056,Busbar_mvgd_1056_MV,BusBar_mvgd_1056_lvgd_97723_MV,0.7404063661942187,0.0441950488134305,0.0607133220279259,0.0,12.366842766041785,2.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97724_LVStation_mvgd_1056_lvgd_97728,BusBar_mvgd_1056_lvgd_97724_MV,BusBar_mvgd_1056_lvgd_97728_MV,0.4679574115693788,0.0558649995224117,0.0767450154973781,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97724_MVCableDist_mvgd_1056_50,BusBar_mvgd_1056_lvgd_97724_MV,Busbar_mvgd_1056_MV,0.3178758726678799,0.0379481872404205,0.0521316431175323,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97725_LVStation_mvgd_1056_lvgd_97729,BusBar_mvgd_1056_lvgd_97729_MV,BusBar_mvgd_1056_lvgd_97725_MV,0.4679568989015336,0.0558649383198573,0.0767449314198515,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97725_MVCableDist_mvgd_1056_51,BusBar_mvgd_1056_lvgd_97725_MV,BranchTee_mvgd_1056_51,0.6270444534235566,0.0748568934372875,0.1028352903614632,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97726_MVCableDist_mvgd_1056_51,BusBar_mvgd_1056_lvgd_97726_MV,BranchTee_mvgd_1056_51,0.2934186988462252,0.0350284770914047,0.0481206666107809,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97726_MVCableDist_mvgd_1056_52,BusBar_mvgd_1056_lvgd_97726_MV,BranchTee_mvgd_1056_52,0.2454457614900181,0.0293014428437681,0.0402531048843629,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97727_LVStation_mvgd_1056_lvgd_97728,BusBar_mvgd_1056_lvgd_97727_MV,BusBar_mvgd_1056_lvgd_97728_MV,0.4680426606380859,0.0558751766006348,0.076758996344646,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97727_MVCableDist_mvgd_1056_53,BusBar_mvgd_1056_lvgd_97727_MV,BranchTee_mvgd_1056_53,0.2455696742557597,0.0293162356142806,0.0402734265779445,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97728_LVStation_mvgd_1056_lvgd_97732,BusBar_mvgd_1056_lvgd_97728_MV,BusBar_mvgd_1056_lvgd_97732_MV,0.4679574705018646,0.0558650065578025,0.0767450251623057,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97730_LVStation_mvgd_1056_lvgd_97733,BusBar_mvgd_1056_lvgd_97730_MV,BusBar_mvgd_1056_lvgd_97733_MV,0.4679571490886766,0.0558649681873287,0.0767449724505429,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97730_MVCableDist_mvgd_1056_52,BusBar_mvgd_1056_lvgd_97730_MV,BranchTee_mvgd_1056_52,0.3984762272935871,0.0475702995552369,0.0653501012761482,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97731_LVStation_mvgd_1056_lvgd_97734,BusBar_mvgd_1056_lvgd_97731_MV,BusBar_mvgd_1056_lvgd_97734_MV,0.4679573396230269,0.0558649909334187,0.0767450036981764,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97731_MVCableDist_mvgd_1056_53,BusBar_mvgd_1056_lvgd_97731_MV,BranchTee_mvgd_1056_53,0.2955811681328632,0.0352866338011363,0.0484753115737895,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97732_LVStation_mvgd_1056_lvgd_97735,BusBar_mvgd_1056_lvgd_97732_MV,BusBar_mvgd_1056_lvgd_97735_MV,0.4679575297771327,0.0558650136341149,0.0767450348834497,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97768_MVCableDist_mvgd_1056_10,BusBar_mvgd_1056_lvgd_97768_MV,BranchTee_mvgd_1056_10,0.6297283954137087,0.0712206036283894,0.0787160494267135,0.0,7.2226518675622176,1.0,NA2XS2Y 3x1x240 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97828_MVCableDist_mvgd_1056_54,BusBar_mvgd_1056_lvgd_97828_MV,BranchTee_mvgd_1056_54,0.2483726783640337,0.029650859704633,0.0407331192517015,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97829_MVCableDist_mvgd_1056_49,BusBar_mvgd_1056_lvgd_97829_MV,BranchTee_mvgd_1056_49,2.1768964283548806,0.259879029423931,0.3570110142502004,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97829_MVCableDist_mvgd_1056_54,BusBar_mvgd_1056_lvgd_97829_MV,BranchTee_mvgd_1056_54,0.2503536440889118,0.029887348424628,0.0410579976305815,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97851_MVCableDist_mvgd_1056_43,BusBar_mvgd_1056_lvgd_97851_MV,BranchTee_mvgd_1056_43,3.052601763619029,0.3068810007974651,0.1862087075807607,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_97876_MVCableDist_mvgd_1056_18,BusBar_mvgd_1056_lvgd_97876_MV,BranchTee_mvgd_1056_18,1.4301913693098207,0.1437785183696403,0.087241673527899,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_97905_MVCableDist_mvgd_1056_12,BusBar_mvgd_1056_lvgd_97905_MV,BranchTee_mvgd_1056_12,0.7612628647014652,0.0860968016350863,0.0951578580876831,0.0,7.2226518675622176,1.0,NA2XS2Y 3x1x240 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97905_MVCableDist_mvgd_1056_55,BusBar_mvgd_1056_lvgd_97905_MV,BranchTee_mvgd_1056_55,0.1797382127191492,0.0214572414486178,0.0294770668859404,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97906_MVCableDist_mvgd_1056_55,BusBar_mvgd_1056_lvgd_97906_MV,BranchTee_mvgd_1056_55,0.2897875310492928,0.0345949863885625,0.047525155092084,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_97952_MVCableDist_mvgd_1056_15,BusBar_mvgd_1056_lvgd_97952_MV,BranchTee_mvgd_1056_15,1.4963668742054217,0.150431205730524,0.0912783793265307,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_98276_LVStation_mvgd_1056_lvgd_98278,BusBar_mvgd_1056_lvgd_98276_MV,BusBar_mvgd_1056_lvgd_98278_MV,0.4679553309719247,0.0514543760496352,0.0467955330971924,0.0,8.071356763270968,1.0,NA2XS2Y 3x1x300 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_98277_MVCableDist_mvgd_1056_57,BusBar_mvgd_1056_lvgd_98277_MV,BranchTee_mvgd_1056_57,0.1242916257526611,0.0124951570677533,0.0075817891709123,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_98278_MVCableDist_mvgd_1056_56,BusBar_mvgd_1056_lvgd_98278_MV,BranchTee_mvgd_1056_56,0.1032140632034011,0.0113489789947435,0.0103214063203401,0.0,8.071356763270968,1.0,NA2XS2Y 3x1x300 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_98279_MVCableDist_mvgd_1056_57,BusBar_mvgd_1056_lvgd_98279_MV,BranchTee_mvgd_1056_57,0.4511729478235622,0.0453568517881905,0.0275215498172372,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_98280_MVCableDist_mvgd_1056_58,BusBar_mvgd_1056_lvgd_98280_MV,BranchTee_mvgd_1056_58,0.3308739847370431,0.0363814947899856,0.0330873984737043,0.0,8.071356763270968,1.0,NA2XS2Y 3x1x300 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_98547_LVStation_mvgd_1056_lvgd_98548,BusBar_mvgd_1056_lvgd_98548_MV,virtual_BusBar_mvgd_1056_lvgd_98547_MV,0.468044248506333,0.0470529399251984,0.0285506991588863,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_98547_MVCableDist_mvgd_1056_17,BusBar_mvgd_1056_lvgd_98547_MV,BranchTee_mvgd_1056_17,0.1825020533170242,0.0183471075189061,0.0111326252523384,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_98548_MVCableDist_mvgd_1056_59,BusBar_mvgd_1056_lvgd_98548_MV,BranchTee_mvgd_1056_59,0.290080992771523,0.0291621221067856,0.0176949405590629,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_98549_MVCableDist_mvgd_1056_59,BusBar_mvgd_1056_lvgd_98549_MV,BranchTee_mvgd_1056_59,0.2036061607559127,0.0243066095165431,0.0333914103639696,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_98550_MVCableDist_mvgd_1056_12,BusBar_mvgd_1056_lvgd_98550_MV,BranchTee_mvgd_1056_12,0.953507126386454,0.0958569914688383,0.0581639347095736,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_98550_MVCableDist_mvgd_1056_59,BusBar_mvgd_1056_lvgd_98550_MV,BranchTee_mvgd_1056_59,0.4337508979690082,0.0436053963055171,0.0264588047761095,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_98712_MVCableDist_mvgd_1056_28,BusBar_mvgd_1056_lvgd_98712_MV,BranchTee_mvgd_1056_28,0.9182022170025907,0.0923077548622464,0.056010335237158,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_98712_MVCableDist_mvgd_1056_60,BusBar_mvgd_1056_lvgd_98712_MV,BranchTee_mvgd_1056_60,0.1837831660241353,0.0184758990155167,0.0112107731274722,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_98713_MVCableDist_mvgd_1056_11,BusBar_mvgd_1056_lvgd_98713_MV,BranchTee_mvgd_1056_11,0.2150722512845662,0.0216214209480515,0.0131194073283585,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_98713_MVCableDist_mvgd_1056_18,BusBar_mvgd_1056_lvgd_98713_MV,BranchTee_mvgd_1056_18,0.2950229184789804,0.0296589386666939,0.0179963980272178,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_98714_MVCableDist_mvgd_1056_18,BusBar_mvgd_1056_lvgd_98714_MV,BranchTee_mvgd_1056_18,0.2079132948570706,0.0222080819100251,0.0162172369988515,0.0,9.266471820493496,1.0,NA2XS2Y 3x1x400 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_98951_MVCableDist_mvgd_1056_25,BusBar_mvgd_1056_lvgd_98951_MV,BranchTee_mvgd_1056_25,1.5364810872621557,0.0772319631379591,0.0468626731614957,0.0,21.09637883618892,2.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_98951_MVCableDist_mvgd_1056_61,BusBar_mvgd_1056_lvgd_98951_MV,BranchTee_mvgd_1056_61,0.2405920096689227,0.0120934734414126,0.0073380562949021,0.0,21.09637883618892,2.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_98952_MVCableDist_mvgd_1056_61,BusBar_mvgd_1056_lvgd_98952_MV,BranchTee_mvgd_1056_61,0.2794210816113884,0.0298461253864473,0.0217948443656883,0.0,9.266471820493496,1.0,NA2XS2Y 3x1x400 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_99001_MVCableDist_mvgd_1056_62,BusBar_mvgd_1056_lvgd_99001_MV,BranchTee_mvgd_1056_62,0.2523408718929255,0.0253680713388562,0.0153927931854684,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_99002_MVCableDist_mvgd_1056_62,BusBar_mvgd_1056_lvgd_99002_MV,BranchTee_mvgd_1056_62,0.2519805715136176,0.0253318499940652,0.0153708148623306,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_99021_MVCableDist_mvgd_1056_25,BusBar_mvgd_1056_lvgd_99021_MV,BranchTee_mvgd_1056_25,0.5877072121251318,0.0295413865611848,0.0179250699698165,0.0,21.09637883618892,2.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_99021_MVCableDist_mvgd_1056_29,BusBar_mvgd_1056_lvgd_99021_MV,BranchTee_mvgd_1056_29,0.0541514509567832,0.0027219488081129,0.0016516192541818,0.0,21.09637883618892,2.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_99143_MVCableDist_mvgd_1056_63,BusBar_mvgd_1056_lvgd_99143_MV,BranchTee_mvgd_1056_63,0.2569967978564418,0.0258361360685407,0.0156768046692429,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_99144_MVCableDist_mvgd_1056_26,BusBar_mvgd_1056_lvgd_99144_MV,BranchTee_mvgd_1056_26,0.974090413178449,0.0979262491511571,0.0594195152038853,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_99144_MVCableDist_mvgd_1056_63,BusBar_mvgd_1056_lvgd_99144_MV,BranchTee_mvgd_1056_63,0.2149290179019572,0.0216070215578898,0.0131106700920193,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_99159_MVCableDist_mvgd_1056_28,BusBar_mvgd_1056_lvgd_99159_MV,BranchTee_mvgd_1056_28,2.044462653658236,0.2055318033046849,0.1247122218731523,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_99308_MVCableDist_mvgd_1056_64,BusBar_mvgd_1056_lvgd_99308_MV,BranchTee_mvgd_1056_64,0.5327435577179569,0.0602518768982648,0.0665929447147446,0.0,7.2226518675622176,1.0,NA2XS2Y 3x1x240 RM/25,cable
Branch_LVStation_mvgd_1056_lvgd_99309_MVCableDist_mvgd_1056_64,BusBar_mvgd_1056_lvgd_99309_MV,BranchTee_mvgd_1056_64,0.1779833283489715,0.0089464178688414,0.0054284915146436,0.0,21.09637883618892,2.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_99309_MVStation_mvgd_1056,Busbar_mvgd_1056_MV,BusBar_mvgd_1056_lvgd_99309_MV,1.0200816912152368,0.0512748983549318,0.0311124915820647,0.0,21.09637883618892,2.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_99310_MVCableDist_mvgd_1056_2,BusBar_mvgd_1056_lvgd_99310_MV,BranchTee_mvgd_1056_2,0.4494807931636099,0.0451867378474403,0.0274183283829802,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_LVStation_mvgd_1056_lvgd_99310_MVCableDist_mvgd_1056_65,BusBar_mvgd_1056_lvgd_99310_MV,BranchTee_mvgd_1056_65,0.167502490218793,0.0168391869673394,0.0102176519033463,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_10_MVCableDist_mvgd_1056_13,BranchTee_mvgd_1056_10,BranchTee_mvgd_1056_13,1.0800290969257582,0.1085763672500857,0.0658817749124712,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_10_MVCableDist_mvgd_1056_56,BranchTee_mvgd_1056_10,BranchTee_mvgd_1056_56,0.7288804116913271,0.0732750510948792,0.0444617051131709,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_11_MVCableDist_mvgd_1056_15,BranchTee_mvgd_1056_11,BranchTee_mvgd_1056_15,1.4882547021151349,0.1496156812427319,0.0907835368290232,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_11_MVCableDist_mvgd_1056_60,BranchTee_mvgd_1056_11,BranchTee_mvgd_1056_60,0.1373992835485873,0.0138128825537517,0.0083813562964638,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_12_MVStation_mvgd_1056,Busbar_mvgd_1056_MV,BranchTee_mvgd_1056_12,5.171190398557559,0.51986476052552,0.3154426143120111,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_13_MVCableDist_mvgd_1056_14,BranchTee_mvgd_1056_13,BranchTee_mvgd_1056_14,0.504078953186518,0.0506755435571199,0.0307488161443775,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_14_MVStation_mvgd_1056,Busbar_mvgd_1056_MV,BranchTee_mvgd_1056_14,2.937034184360288,0.2952628805417079,0.1791590852459775,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_15_MVCableDist_mvgd_1056_20,BranchTee_mvgd_1056_15,BranchTee_mvgd_1056_20,0.8551254681672169,0.0859665884381331,0.0521626535582002,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_16_MVCableDist_mvgd_1056_17,BranchTee_mvgd_1056_16,BranchTee_mvgd_1056_17,0.8061782795975133,0.0810458803413506,0.0491768750554483,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_19_MVCableDist_mvgd_1056_24,BranchTee_mvgd_1056_19,BranchTee_mvgd_1056_24,2.2281346582379085,0.2239965271529286,0.1359162141525124,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_19_MVCableDist_mvgd_1056_79,BranchTee_mvgd_1056_19,BranchTee_mvgd_1056_79,1.05548472356282,0.1061088977126786,0.064384568137332,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_1_MVCableDist_mvgd_1056_44,BranchTee_mvgd_1056_1,BranchTee_mvgd_1056_44,1.435879507215201,0.1714160434296815,0.2354842391832929,0.0,6.183421383020892,1.0,NA2XS2Y 3x1x185 RM/25,cable
Branch_MVCableDist_mvgd_1056_20_MVCableDist_mvgd_1056_21,BranchTee_mvgd_1056_20,BranchTee_mvgd_1056_21,0.5300936017466082,0.0532908212787871,0.0323357097065431,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_22_MVCableDist_mvgd_1056_79,BranchTee_mvgd_1056_22,BranchTee_mvgd_1056_79,0.1139767182094529,0.0114581894594269,0.0069525798107766,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_23_MVCableDist_mvgd_1056_26,BranchTee_mvgd_1056_23,BranchTee_mvgd_1056_26,0.2947739835190938,0.0148169564974877,0.0089906064973323,0.0,21.09637883618892,2.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_24_MVCableDist_mvgd_1056_30,BranchTee_mvgd_1056_24,BranchTee_mvgd_1056_30,0.2223717077725523,0.0223552423521429,0.0135646741741256,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_26_MVCableDist_mvgd_1056_43,BranchTee_mvgd_1056_26,BranchTee_mvgd_1056_43,1.2090726314751317,0.06077461914718,0.0368767152599915,0.0,21.09637883618892,2.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_27_MVCableDist_mvgd_1056_62,BranchTee_mvgd_1056_27,BranchTee_mvgd_1056_62,0.8087737904742038,0.0813068095542313,0.0493352012189264,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_29_MVStation_mvgd_1056,Busbar_mvgd_1056_MV,BranchTee_mvgd_1056_29,1.2031906070756684,0.0604789563529146,0.0366973135158078,0.0,21.09637883618892,2.0,NA2XS2Y 3x1x500 RM/35,cable
Branch_MVCableDist_mvgd_1056_2_MVCableDist_mvgd_1056_3,BranchTee_mvgd_1056_2,BranchTee_mvgd_1056_3,0.3526165402902022,0.0354488810403183,0.0215096089577023,0.0,10.54818941809446,1.0,NA2XS2Y 3x1x500 RM/35,cable
